OBJECTID,FID_GRID_TAZ_50_100,grid_id,Grid_Area,FID_amap_TAZ_district_adjust,FID_1,TAZ,NO,FID_2,ID,SNAME,area,code,ORIG_FID,Distance,NewArea,Shape_Length,Shape_Area,segArea
207,723,723,831313.1471,184,112,307,38,184,3170,NS002-T1-01,3228563.973,317,184,0,3211680,0.023584932,2.80488E-05,320113.5
208,732,732,831209.0744,123,223,222,31,123,2290,FT003-T1-01,4433219.702,229,123,0,4414230,0.006551089,7.02655E-07,8017.881348
209,733,733,831197.6817,122,227,223,32,122,2300,FT003-T3-03,2439051.655,230,122,0,2425980,0.021514467,2.66935E-05,304597.2813
210,733,733,831197.6817,123,223,222,31,123,2290,FT003-T1-01,4433219.702,229,123,0,4414230,0.014722776,1.28586E-05,146727.8906
211,734,734,831186.3231,122,227,223,32,122,2300,FT003-T3-03,2439051.655,230,122,0,2425980,0.032310781,6.59382E-05,752413.9375
212,735,735,831174.9988,122,227,223,32,122,2300,FT003-T3-03,2439051.655,230,122,0,2425980,0.031017573,5.98412E-05,682833.6875
213,782,782,830681.2721,477,15,937,334,477,8350,LG403-T1,33650709.83,835,477,0,33249100,0.001485641,5.13857E-09,58.59881592
214,783,783,830671.5862,477,15,937,334,477,8350,LG403-T1,33650709.83,835,477,0,33249100,0.034619654,5.82009E-05,663712.4375
215,784,784,830661.9344,477,15,937,334,477,8350,LG403-T1,33650709.83,835,477,0,33249100,0.034160001,7.28416E-05,830662
216,785,785,830652.3167,477,15,937,334,477,8350,LG403-T1,33650709.83,835,477,0,33249100,0.034160001,7.28416E-05,830652.375
217,786,786,830642.7331,477,15,937,334,477,8350,LG403-T1,33650709.83,835,477,0,33249100,0.03416,7.28416E-05,830642.75
218,787,787,830633.1836,475,22,934,331,475,8360,LG403-T2,59659901.72,836,475,0,58946600,0.005178728,1.14706E-06,13079.91016
219,787,787,830633.1836,477,15,937,334,477,8350,LG403-T1,33650709.83,835,477,0,33249100,0.033333708,7.16945E-05,817551.1875
220,788,788,830623.6681,475,22,934,331,475,8360,LG403-T2,59659901.72,836,475,0,58946600,0.028284652,3.51681E-05,401025.3438
221,788,788,830623.6681,477,15,937,334,477,8350,LG403-T1,33650709.83,835,477,0,33249100,0.027590967,3.76735E-05,429598.4375
222,789,789,830614.1868,475,22,934,331,475,8360,LG403-T2,59659901.72,836,475,0,58946600,0.033641591,7.24476E-05,826122.125
223,789,789,830614.1868,477,15,937,334,477,8350,LG403-T1,33650709.83,835,477,0,33249100,0.003040398,3.94043E-07,4493.44043
224,790,790,830604.7396,475,22,934,331,475,8360,LG403-T2,59659901.72,836,475,0,58946600,0.03416,7.28416E-05,830604.75
225,791,791,830595.3264,475,22,934,331,475,8360,LG403-T2,59659901.72,836,475,0,58946600,0.034160001,7.28416E-05,830595.375
226,792,792,830585.9473,475,22,934,331,475,8360,LG403-T2,59659901.72,836,475,0,58946600,0.034160001,7.28416E-05,830586
227,793,793,830576.6023,475,22,934,331,475,8360,LG403-T2,59659901.72,836,475,0,58946600,0.03416,7.28416E-05,830576.5625
228,794,794,830567.2914,475,22,934,331,475,8360,LG403-T2,59659901.72,836,475,0,58946600,0.034160001,7.28416E-05,830567.375
229,795,795,830558.0146,475,22,934,331,475,8360,LG403-T2,59659901.72,836,475,0,58946600,0.034160001,7.28416E-05,830558.0625
230,796,796,830548.7719,475,22,934,331,475,8360,LG403-T2,59659901.72,836,475,0,58946600,0.03416,7.28416E-05,830548.75
231,797,797,830539.5632,475,22,934,331,475,8360,LG403-T2,59659901.72,836,475,0,58946600,0.034160001,7.28416E-05,830539.625
232,798,798,830530.3886,475,22,934,331,475,8360,LG403-T2,59659901.72,836,475,0,58946600,0.032958911,6.93652E-05,790894.625
233,799,799,830521.2481,475,22,934,331,475,8360,LG403-T2,59659901.72,836,475,0,58946600,0.01632168,1.30989E-05,149348.7969
234,813,813,831383.3597,96,221,313,42,96,3210,NS005-02-01,4263726.149,321,96,0,4230530,0.01582,8.73151E-06,99657.48438
235,814,814,831371.3194,96,221,313,42,96,3210,NS005-02-01,4263726.149,321,96,0,4230530,0.032747488,6.68598E-05,763099.375
236,815,815,831359.3134,94,217,1015,371,94,3220,NS005-01-09,3192038.57,322,94,0,3168850,0.030475872,5.29965E-05,604857.875
237,815,815,831359.3134,96,221,313,42,96,3210,NS005-02-01,4263726.149,321,96,0,4230530,0.022429406,1.98451E-05,226504.1563
238,816,816,831347.3416,94,217,1015,371,94,3220,NS005-01-09,3192038.57,322,94,0,3168850,0.032421697,6.84145E-05,780818.875
239,816,816,831347.3416,135,315,315,43,135,3230,NS005-04-01,1825854.093,323,135,0,1813070,0.010180165,4.42708E-06,50525.30469
240,817,817,831335.4039,94,217,1015,371,94,3220,NS005-01-09,3192038.57,322,94,0,3168850,0.017271581,1.52924E-05,174535.0469
241,817,817,831335.4039,95,228,309,39,95,3180,NS003-02-07,7696086.191,318,95,0,7643500,0.005592173,1.29731E-06,14806.42871
242,817,817,831335.4039,134,316,1067,409,134,3080,NS001-04-01,1534612.492,308,134,0,1524530,0.015057051,1.15581E-05,131912.8125
243,817,817,831335.4039,135,315,315,43,135,3230,NS005-04-01,1825854.093,323,135,0,1813070,0.026964262,4.46938E-05,510084.6563
244,818,818,831323.5005,132,3,1066,408,132,3070,NS001-04-01,1587744.673,307,132,0,1577880,0.020688891,2.50288E-05,285643.25
245,818,818,831323.5005,134,316,1067,409,134,3080,NS001-04-01,1534612.492,308,134,0,1524530,0.027957727,4.27124E-05,487468.3438
246,818,818,831323.5005,135,315,315,43,135,3230,NS005-04-01,1825854.093,323,135,0,1813070,0.01090424,5.10043E-06,58209.04688
247,819,819,831311.6313,132,3,1066,408,132,3070,NS001-04-01,1587744.673,307,132,0,1577880,0.023792056,2.90862E-05,331947.3125
248,819,819,831311.6313,133,4,1068,410,133,3060,NS001-04-01,1423120.038,306,133,0,1414650,0.022905817,2.89515E-05,330412.5938
249,819,819,831311.6313,134,316,1067,409,134,3080,NS001-04-01,1534612.492,308,134,0,1524530,0.016703587,1.48039E-05,168953.8438
250,820,820,831299.7962,133,4,1068,410,133,3060,NS001-04-01,1423120.038,306,133,0,1414650,0.026651729,4.08674E-05,466397.5625
251,820,820,831299.7962,136,8,1088,423,136,3030,NS001-02-08,769861.5754,303,136,0,765392,0.021224883,2.51495E-05,287017.9375
252,820,820,831299.7962,191,7,1085,420,191,3010,NS001-02-08,388431.3225,301,191,0,386260,0.010805856,6.8247E-06,77884.3125
253,821,821,831287.9953,136,8,1088,423,136,3030,NS001-02-08,769861.5754,303,136,0,765392,0.016122541,1.1863E-05,135385.5781
254,821,821,831287.9953,162,139,347,70,162,3050, ,2468921.614,305,162,0,2456360,0.011941212,4.26196E-06,48639.33594
255,821,821,831287.9953,179,110,1087,422,179,3040,NS001-02-08,623876.819,304,179,0,620510,0.023152103,3.21259E-05,366633.7813
256,821,821,831287.9953,185,138,1086,421,185,3020,NS001-02-08,668338.9631,302,185,0,664769,0.019413971,2.01109E-05,229505.6563
257,821,821,831287.9953,191,7,1085,420,191,3010,NS001-02-08,388431.3225,301,191,0,386260,0.008466668,4.47984E-06,51124.25391
258,822,822,831276.2287,162,139,347,70,162,3050, ,2468921.614,305,162,0,2456360,0.033288098,7.12528E-05,813144.125
259,822,822,831276.2287,185,138,1086,421,185,3020,NS001-02-08,668338.9631,302,185,0,664769,0.00728887,1.58879E-06,18131.04297
260,823,823,831264.4962,124,240,348,71,124,2450, ,3105101.39,245,124,0,3091780,0.020470264,2.30783E-05,263365.375
261,823,823,831264.4962,162,139,347,70,162,3050, ,2468921.614,305,162,0,2456360,0.025578242,3.74175E-05,427007.3438
262,824,824,831252.7979,124,240,348,71,124,2450, ,3105101.39,245,124,0,3091780,0.026115871,3.75859E-05,428919.7188
263,825,825,831241.1338,124,240,348,71,124,2450, ,3105101.39,245,124,0,3091780,0.024494913,3.05273E-05,348363.1875
264,826,826,831229.5039,124,240,348,71,124,2450, ,3105101.39,245,124,0,3091780,0.022772495,2.233E-05,254816.4844
265,827,827,831217.9082,124,240,348,71,124,2450, ,3105101.39,245,124,0,3091780,0.017886027,1.124E-05,128261.4766
266,830,830,831183.326,123,223,222,31,123,2290,FT003-T1-01,4433219.702,229,123,0,4414230,0.013068988,6.72935E-06,76784.85938
267,831,831,831171.867,123,223,222,31,123,2290,FT003-T1-01,4433219.702,229,123,0,4414230,0.02702155,3.99276E-05,455595.5
268,832,832,831160.4421,123,223,222,31,123,2290,FT003-T1-01,4433219.702,229,123,0,4414230,0.031305723,6.31237E-05,720271.375
269,832,832,831160.4421,129,293,1105,439,129,2260,FT003-02-01,865553.4423,226,129,0,861504,0.005938164,1.34428E-06,15338.44238
270,833,833,831149.0515,122,227,223,32,122,2300,FT003-T3-03,2439051.655,230,122,0,2425980,0.012322537,8.78882E-06,100285.2188
271,833,833,831149.0515,123,223,222,31,123,2290,FT003-T1-01,4433219.702,229,123,0,4414230,0.023730457,3.22124E-05,367558.4063
272,833,833,831149.0515,129,293,1105,439,129,2260,FT003-02-01,865553.4423,226,129,0,861504,0.02249292,2.48021E-05,282999.625
273,833,833,831149.0515,172,224,1099,433,172,2270,FT003-03-02,781830.2703,227,172,0,777870,0.013114058,7.03824E-06,80308.66406
274,834,834,831137.695,122,227,223,32,122,2300,FT003-T3-03,2439051.655,230,122,0,2425980,0.021994264,1.56027E-05,178030.0156
275,834,834,831137.695,129,293,1105,439,129,2260,FT003-02-01,865553.4423,226,129,0,861504,0.00110327,4.83938E-08,552.1711426
276,834,834,831137.695,169,225,1100,434,169,2200,FT003-03-02,1066894.577,220,169,0,1061320,0.011793698,4.61336E-06,52638.39844
277,834,834,831137.695,172,224,1099,433,172,2270,FT003-03-02,781830.2703,227,172,0,777870,0.028718975,5.25772E-05,599914
278,835,835,831126.3726,122,227,223,32,122,2300,FT003-T3-03,2439051.655,230,122,0,2425980,0.024631759,2.53986E-05,289800.75
279,835,835,831126.3726,169,225,1100,434,169,2200,FT003-03-02,1066894.577,220,169,0,1061320,0.005702523,2.01772E-06,23021.86914
280,835,835,831126.3726,171,236,1102,436,171,2210,FT003-04-03,1201706.104,221,171,0,1195020,0.016671845,7.91996E-06,90366.8125
281,835,835,831126.3726,172,224,1099,433,172,2270,FT003-03-02,781830.2703,227,172,0,777870,0.013012004,6.10591E-06,69669.19531
282,835,835,831126.3726,181,226,1101,435,181,2280,FT003-04-03,481012.49,228,181,0,478336,0.02404746,3.13417E-05,357607.9688
283,836,836,831115.0844,121,58,224,33,121,2240,FT003-T3-03,1841624.461,224,121,0,1829950,0.020864778,2.44898E-05,279421.625
284,836,836,831115.0844,122,227,223,32,122,2300,FT003-T3-03,2439051.655,230,122,0,2425980,0.012443811,7.18851E-06,82021.07813
285,836,836,831115.0844,171,236,1102,436,171,2210,FT003-04-03,1201706.104,221,171,0,1195020,7.59765E-05,2.06144E-10,2.352023602
286,836,836,831115.0844,181,226,1101,435,181,2280,FT003-04-03,481012.49,228,181,0,478336,0.01291667,7.6936E-06,87782.07031
287,837,837,831103.8304,121,58,224,33,121,2240,FT003-T3-03,1841624.461,224,121,0,1829950,0.015379479,1.05759E-05,120666.4609
288,882,882,830632.7341,477,15,937,334,477,8350,LG403-T1,33650709.83,835,477,0,33249100,0.00509626,9.225E-07,10519.60449
289,883,883,830623.0499,477,15,937,334,477,8350,LG403-T1,33650709.83,835,477,0,33249100,0.033392628,4.88679E-05,557248.0625
290,884,884,830613.3998,477,15,937,334,477,8350,LG403-T1,33650709.83,835,477,0,33249100,0.03416,7.28416E-05,830613.375
291,885,885,830603.7839,477,15,937,334,477,8350,LG403-T1,33650709.83,835,477,0,33249100,0.03416,7.28416E-05,830603.75
292,886,886,830594.202,475,22,934,331,475,8360,LG403-T2,59659901.72,836,475,0,58946600,0.00889133,3.38961E-06,38649.53906
293,886,886,830594.202,477,15,937,334,477,8350,LG403-T1,33650709.83,835,477,0,33249100,0.032635092,6.9452E-05,791941.75
294,887,887,830584.6541,475,22,934,331,475,8360,LG403-T2,59659901.72,836,475,0,58946600,0.030504139,5.40534E-05,616349.8125
295,887,887,830584.6541,477,15,937,334,477,8350,LG403-T1,33650709.83,835,477,0,33249100,0.021733285,1.87882E-05,214237.0625
296,888,888,830575.1404,475,22,934,331,475,8360,LG403-T2,59659901.72,836,475,0,58946600,0.03416,7.28416E-05,830575.125
297,889,889,830565.6608,475,22,934,331,475,8360,LG403-T2,59659901.72,836,475,0,58946600,0.03416,7.28416E-05,830565.625
298,890,890,830556.2152,475,22,934,331,475,8360,LG403-T2,59659901.72,836,475,0,58946600,0.034159998,7.28416E-05,830556.125
299,891,891,830546.8037,475,22,934,331,475,8360,LG403-T2,59659901.72,836,475,0,58946600,0.03416,7.28416E-05,830546.8125
300,892,892,830537.4263,475,22,934,331,475,8360,LG403-T2,59659901.72,836,475,0,58946600,0.03416,7.28416E-05,830537.4375
301,893,893,830528.083,475,22,934,331,475,8360,LG403-T2,59659901.72,836,475,0,58946600,0.034159998,7.28416E-05,830528
302,894,894,830518.7738,475,22,934,331,475,8360,LG403-T2,59659901.72,836,475,0,58946600,0.03416,7.28416E-05,830518.75
303,895,895,830509.4986,475,22,934,331,475,8360,LG403-T2,59659901.72,836,475,0,58946600,0.03416,7.28416E-05,830509.5
304,896,896,830500.2575,475,22,934,331,475,8360,LG403-T2,59659901.72,836,475,0,58946600,0.034159998,7.28416E-05,830500.125
305,897,897,830491.0505,475,22,934,331,475,8360,LG403-T2,59659901.72,836,475,0,58946600,0.03416,7.28416E-05,830491.0625
306,898,898,830481.8775,475,22,934,331,475,8360,LG403-T2,59659901.72,836,475,0,58946600,0.03416,7.28416E-05,830481.875
307,899,899,830472.7386,475,22,934,331,475,8360,LG403-T2,59659901.72,836,475,0,58946600,0.024734456,3.56533E-05,406487.25
308,913,913,831334.6705,103,242,503,79,103,5090,BA101-B,6588781.89,509,103,0,6535190,0.017534299,1.47056E-05,167830.4219
309,914,914,831322.6325,96,221,313,42,96,3210,NS005-02-01,4263726.149,321,96,0,4230530,0.002757925,1.58562E-07,1809.670776
310,914,914,831322.6325,103,242,503,79,103,5090,BA101-B,6588781.89,509,103,0,6535190,0.007004861,1.60725E-06,18342.65625
311,915,915,831310.6286,93,18,316,44,93,3240,NS006-01-05,5551619.119,324,93,0,5514490,0.003126821,3.44799E-07,3934.900635
312,915,915,831310.6286,94,217,1015,371,94,3220,NS005-01-09,3192038.57,322,94,0,3168850,0.025577102,2.31622E-05,264344.1875
313,915,915,831310.6286,96,221,313,42,96,3210,NS005-02-01,4263726.149,321,96,0,4230530,0.000763842,2.72149E-08,310.6035461
314,916,916,831298.6589,93,18,316,44,93,3240,NS006-01-05,5551619.119,324,93,0,5514490,0.02468611,2.91236E-05,332368.75
315,916,916,831298.6589,94,217,1015,371,94,3220,NS005-01-09,3192038.57,322,94,0,3168850,0.020408564,1.59651E-05,182203.2031
316,916,916,831298.6589,135,315,315,43,135,3230,NS005-04-01,1825854.093,323,135,0,1813070,0.020905014,2.75559E-05,314481.2813
317,917,917,831286.7234,93,18,316,44,93,3240,NS006-01-05,5551619.119,324,93,0,5514490,0.02315296,2.41879E-05,276036.6875
318,917,917,831286.7234,135,315,315,43,135,3230,NS005-04-01,1825854.093,323,135,0,1813070,0.0286891,4.86537E-05,555250.125
319,918,918,831274.8221,93,18,316,44,93,3240,NS006-01-05,5551619.119,324,93,0,5514490,0.017057748,1.54872E-05,176738.9219
320,918,918,831274.8221,131,134,1095,429,131,3250,NS006-02-01,981045.3584,325,131,0,974957,0.010975823,7.49094E-06,85485.125
321,918,918,831274.8221,132,3,1066,408,132,3070,NS001-04-01,1587744.673,307,132,0,1577880,0.020732858,2.14276E-05,244534.5313
322,918,918,831274.8221,135,315,315,43,135,3230,NS005-04-01,1825854.093,323,135,0,1813070,0.021231232,2.84358E-05,324516.4375
323,919,919,831262.9549,131,134,1095,429,131,3250,NS006-02-01,981045.3584,325,131,0,974957,0.017284481,1.48145E-05,169060.8125
324,919,919,831262.9549,132,3,1066,408,132,3070,NS001-04-01,1587744.673,307,132,0,1577880,0.030850947,5.55296E-05,633700.9375
325,919,919,831262.9549,133,4,1068,410,133,3060,NS001-04-01,1423120.038,306,133,0,1414650,0.002009688,1.73235E-07,1976.989746
326,919,919,831262.9549,158,5,1096,430,158,3260,NS006-02-01,1083381.396,326,158,0,1077110,0.006822695,2.32419E-06,26522.67969
327,920,920,831251.122,132,3,1066,408,132,3070,NS001-04-01,1587744.673,307,132,0,1577880,0.015638614,7.1902E-06,82052.09375
328,920,920,831251.122,133,4,1068,410,133,3060,NS001-04-01,1423120.038,306,133,0,1414650,0.025808613,4.03451E-05,460412
329,920,920,831251.122,157,6,326,51,157,3350,NS007-06-01,1970068.224,335,157,0,1959710,0.007830467,3.31258E-06,37801.44531
330,920,920,831251.122,158,5,1096,430,158,3260,NS006-02-01,1083381.396,326,158,0,1077110,0.018625432,1.23227E-05,140622.5156
331,920,920,831251.122,191,7,1085,420,191,3010,NS001-02-08,388431.3225,301,191,0,386260,0.014955127,9.671E-06,110364.1406
332,921,921,831239.3233,157,6,326,51,157,3350,NS007-06-01,1970068.224,335,157,0,1959710,0.014731836,1.28977E-05,147182.1094
333,921,921,831239.3233,160,152,1071,411,160,3320,NS007-07-03,1115193.916,332,160,0,1109540,0.017399955,1.83207E-05,209065.1563
334,921,921,831239.3233,185,138,1086,421,185,3020,NS001-02-08,668338.9631,302,185,0,664769,0.021745575,2.87515E-05,328103.4063
335,921,921,831239.3233,191,7,1085,420,191,3010,NS001-02-08,388431.3225,301,191,0,386260,0.015714405,1.28716E-05,146887.8438
336,922,922,831227.5587,160,152,1071,411,160,3320,NS007-07-03,1115193.916,332,160,0,1109540,0.020537668,2.48361E-05,283413.2188
337,922,922,831227.5587,161,159,1072,412,161,3330,NS007-07-03,1183595.319,333,161,0,1177950,0.012836099,9.66837E-06,110327.8359
338,922,922,831227.5587,162,139,347,70,162,3050, ,2468921.614,305,162,0,2456360,0.023153357,3.05355E-05,348456.1875
339,922,922,831227.5587,185,138,1086,421,185,3020,NS001-02-08,668338.9631,302,185,0,664769,0.012345881,7.80161E-06,89029.09375
340,923,923,831215.8283,124,240,348,71,124,2450, ,3105101.39,245,124,0,3091780,0.014339565,1.27738E-05,145767.5469
341,923,923,831215.8283,125,158,332,56,125,2500,NS008-T1-02,3567014.208,250,125,0,3551550,0.014773682,1.28963E-05,147160.5781
342,923,923,831215.8283,161,159,1072,412,161,3330,NS007-07-03,1183595.319,333,161,0,1177950,0.020351887,2.49721E-05,284960.8125
343,923,923,831215.8283,162,139,347,70,162,3050, ,2468921.614,305,162,0,2456360,0.019066187,2.21994E-05,253327.4375
344,924,924,831204.1321,124,240,348,71,124,2450, ,3105101.39,245,124,0,3091780,0.024175262,2.76844E-05,315913.5313
345,924,924,831204.1321,125,158,332,56,125,2500,NS008-T1-02,3567014.208,250,125,0,3551550,0.023157002,3.28566E-05,374927.2813
346,924,924,831204.1321,126,310,331,55,126,2460,NS008-04-01,2862928.527,246,126,0,2851180,0.01530635,1.23006E-05,140361.1406
347,925,925,831192.4701,124,240,348,71,124,2450, ,3105101.39,245,124,0,3091780,0.023513145,2.57817E-05,294198.9688
348,925,925,831192.4701,126,310,331,55,126,2460,NS008-04-01,2862928.527,246,126,0,2851180,0.028327067,4.70599E-05,536993.5
349,926,926,831180.8423,124,240,348,71,124,2450, ,3105101.39,245,124,0,3091780,0.023600878,2.61718E-05,298645.4375
350,926,926,831180.8423,126,310,331,55,126,2460,NS008-04-01,2862928.527,246,126,0,2851180,0.028239346,4.66698E-05,532535.5
351,927,927,831169.2486,124,240,348,71,124,2450, ,3105101.39,245,124,0,3091780,0.024610576,3.0264E-05,345336.0313
352,927,927,831169.2486,126,310,331,55,126,2460,NS008-04-01,2862928.527,246,126,0,2851180,0.026947302,4.20651E-05,479986.375
353,928,928,831157.6891,123,223,222,31,123,2290,FT003-T1-01,4433219.702,229,123,0,4414230,0.015751004,1.36443E-05,155685.4844
354,928,928,831157.6891,124,240,348,71,124,2450, ,3105101.39,245,124,0,3091780,0.022093124,2.35029E-05,268180.0313
355,928,928,831157.6891,126,310,331,55,126,2460,NS008-04-01,2862928.527,246,126,0,2851180,0.017983847,1.57924E-05,180196.9219
356,928,928,831157.6891,127,247,225,34,127,2310,FT004-01-01,1586471.827,231,127,0,1580230,0.003880012,6.03516E-07,6886.182617
357,929,929,831146.1638,123,223,222,31,123,2290,FT003-T1-01,4433219.702,229,123,0,4414230,0.0295947,4.40718E-05,502871.0625
358,930,930,831134.6727,123,223,222,31,123,2290,FT003-T1-01,4433219.702,229,123,0,4414230,0.03260783,6.85214E-05,781842.5625
359,931,931,831123.2157,123,223,222,31,123,2290,FT003-T1-01,4433219.702,229,123,0,4414230,0.031147267,5.63507E-05,642962.1875
360,931,931,831123.2157,128,265,217,30,128,2250,FT003-01-01,1458056.045,225,128,0,1451840,0.018615076,1.64909E-05,188158.1719
361,932,932,831111.7929,123,223,222,31,123,2290,FT003-T1-01,4433219.702,229,123,0,4414230,0.017845396,1.21633E-05,138783.5469
362,932,932,831111.7929,128,265,217,30,128,2250,FT003-01-01,1458056.045,225,128,0,1451840,0.02864226,5.1964E-05,592900.75
363,932,932,831111.7929,129,293,1105,439,129,2260,FT003-02-01,865553.4423,226,129,0,861504,0.014185749,8.71426E-06,99429.77344
364,933,933,831100.4042,128,265,217,30,128,2250,FT003-01-01,1458056.045,225,128,0,1451840,0.008328824,2.81924E-06,32166.10156
365,933,933,831100.4042,129,293,1105,439,129,2260,FT003-02-01,865553.4423,226,129,0,861504,0.026819041,3.91801E-05,447040.4063
366,933,933,831100.4042,167,237,1106,440,167,2190,FT003-02-01,1274378.298,219,167,0,1268190,0.024344375,3.08423E-05,351892
367,934,934,831089.0497,129,293,1105,439,129,2260,FT003-02-01,865553.4423,226,129,0,861504,0.005425659,1.41478E-06,16142.41113
368,934,934,831089.0497,167,237,1106,440,167,2190,FT003-02-01,1274378.298,219,167,0,1268190,0.019375401,2.03623E-05,232322.6875
